NHIC ID,Seha id/org id,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
	10000000026619,113837.0,,,,,,,,,,,,,,
	10000000026632,,,,,,,,,,,,,,,
	10000000026645,50902.0,,,,,,,,,,,,,,
	10000000026648,53672.0,,,,,,,,,,,,,,
	10000000026661,,,,,,,,,,,,,,,
	10000000026674,37144.0,,,,,,,,,,,,,,
	10000000026677,,,,,,,,,,,,,,,
	10000000026690,104631.0,,,,,,,,,,,,,,
	10000000026712,,,,,,,,,,,,,,,
	10000000026725,36571.0,,,,,,,,,,,,,,
	10000000026728,,,,,,,,,,,,,,,
	10000000026741,112647.0,,,,,,,,,,,,,,
	10000000026754,,,,,,,,,,,,,,,
	10000000026757,,,,,,,,,,,,,,,
	10000000026770,,,,,,,,,,,,,,,
	10000000026783,,,,,,,,,,,,,,,
	10000000026799,,,,,,,,,,,,,,,
	10000000026805,,,,,,,,,,,,,,,
	10000000026808,,,,,,,,,,,,,,,
	10000000026821,,,,,,,,,,,,,,,
	10000000026834,,,,,,,,,,,,,,,
	10000000026837,,,,,,,,,,,,,,,
	10000000026850,103312.0,,,,,,,,,,,,,,
	10000000026863,36383.0,,,,,,,,,,,,,,
	10000000026879,,,,,,,,,,,,,,,
	10000000026892,,,,,,,,,,,,,,,
	10000000026901,,,,,,,,,,,,,,,
	10000000024447,,,,,,,,,,,,,,,
	10000000024460,,,,,,,,,,,,,,,
	10000000024473,33117.0,,,,,,,,,,,,,,
	10000000024476,33147.0,,,,,,,,,,,,,,
	10000000024489,33281.0,,,,,,,,,,,,,,
	10000000024501,33131.0,,,,,,,,,,,,,,
	10000000024514,33196.0,,,,,,,,,,,,,,
	10000000024572,33155.0,,,,,,,,,,,,,,
	10000000024585,33066.0,,,,,,,,,,,,,,
	10000000024588,33069.0,,,,,,,,,,,,,,
	10000000024610,33800.0,,,,,,,,,,,,,,
	10000000024623,26362.0,,,,,,,,,,,,,,
	10000000024626,35224.0,,,,,,,,,,,,,,
	10000000024639,40702.0,,,,,,,,,,,,,,
	10000000024652,27214.0,,,,,,,,,,,,,,
	10000000024665,27825.0,,,,,,,,,,,,,,
	10000000024668,27483.0,,,,,,,,,,,,,,
	10000000024681,26481.0,,,,,,,,,,,,,,
	10000000024697,28072.0,,,,,,,,,,,,,,
	10000000024703,33464.0,,,,,,,,,,,,,,
	10000000024706,16929.0,,,,,,,,,,,,,,
	10000000024719,33792.0,,,,,,,,,,,,,,
	10000000024732,35916.0,,,,,,,,,,,,,,
	10000000024745,33206.0,,,,,,,,,,,,,,
	10000000024748,27834.0,,,,,,,,,,,,,,
	10000000024761,33785.0,,,,,,,,,,,,,,
	10000000024774,28047.0,,,,,,,,,,,,,,
	10000000024777,42220.0,,,,,,,,,,,,,,
	10000000024790,17226.0,,,,,,,,,,,,,,
	10000000024812,33432.0,,,,,,,,,,,,,,
	10000000024825,32805.0,,,,,,,,,,,,,,
	10000000026914,,,,,,,,,,,,,,,
	10000000026917,,,,,,,,,,,,,,,
	10000000026930,28342.0,,,,,,,,,,,,,,
	10000000026943,50887.0,,,,,,,,,,,,,,
	10000000026946,28346.0,,,,,,,,,,,,,,
	10000000026959,29201.0,,,,,,,,,,,,,,
	10000000026972,,,,,,,,,,,,,,,
	10000000026985,29200.0,,,,,,,,,,,,,,
	10000000026988,,,,,,,,,,,,,,,
	10000000027010,,,,,,,,,,,,,,,
	10000000027023,113825.0,,,,,,,,,,,,,,
	10000000027026,,,,,,,,,,,,,,,
	10000000027039,,,,,,,,,,,,,,,
	10000000027052,55289.0,,,,,,,,,,,,,,
	10000000027065,54448.0,,,,,,,,,,,,,,
	10000000027068,20174.0,,,,,,,,,,,,,,
	10000000027094,,,,,,,,,,,,,,,
	10000000027097,29194.0,,,,,,,,,,,,,,
	10000000027103,29736.0,,,,,,,,,,,,,,
	10000000027106,,,,,,,,,,,,,,,
	10000000027119,,,,,,,,,,,,,,,
	10000000027132,53968.0,,,,,,,,,,,,,,
	10000000027145,106779.0,,,,,,,,,,,,,,
	10000000027148,,,,,,,,,,,,,,,
	10000000027161,,,,,,,,,,,,,,,
	10000000027174,28366.0,,,,,,,,,,,,,,
	10000000027177,30493.0,,,,,,,,,,,,,,
	10000000027190,,,,,,,,,,,,,,,
	10000000027212,,,,,,,,,,,,,,,
	10000000027225,30492.0,,,,,,,,,,,,,,
	10000000027228,,,,,,,,,,,,,,,
	10000000027241,,,,,,,,,,,,,,,
	10000000027254,31728.0,,,,,,,,,,,,,,
	10000000008963,38776.0,,,,,,,,,,,,,,
	10000000008979,36922.0,,,,,,,,,,,,,,
	10000000008992,40051.0,,,,,,,,,,,,,,
	10000000009017,36286.0,,,,,,,,,,,,,,
	10000000009043,37130.0,,,,,,,,,,,,,,
	10000000009046,38771.0,,,,,,,,,,,,,,
	10000000009085,,,,,,,,,,,,,,,
	10000000009123,38780.0,,,,,,,,,,,,,,
	10000000009152,38773.0,,,,,,,,,,,,,,
	10000000009165,38105.0,,,,,,,,,,,,,,
	10000000009181,40036.0,,,,,,,,,,,,,,
	10000000009194,38428.0,,,,,,,,,,,,,,
	10000000009203,40043.0,,,,,,,,,,,,,,
	10000000009206,28381.0,,,,,,,,,,,,,,
	10000000009245,33057.0,,,,,,,,,,,,,,
	10000000009248,37877.0,,,,,,,,,,,,,,
	10000000009274,33048.0,,,,,,,,,,,,,,
	10000000009290,33061.0,,,,,,,,,,,,,,
	10000000026238,,,,,,,,,,,,,,,
	10000000026251,,,,,,,,,,,,,,,
	10000000009655,,,,,,,,,,,,,,,
	10000000009684,33769.0,,,,,,,,,,,,,,
	10000000009687,,,,,,,,,,,,,,,
	10000000009709,33762.0,,,,,,,,,,,,,,
	10000000009735,37192.0,,,,,,,,,,,,,,
	10000000009751,33042.0,,,,,,,,,,,,,,
	10000000009844,29861.0,,,,,,,,,,,,,,
	10000000009860,54456.0,,,,,,,,,,,,,,
	10000000009873,33758.0,,,,,,,,,,,,,,
	10000000009889,33747.0,,,,,,,,,,,,,,
	10000000009911,33034.0,,,,,,,,,,,,,,
	10000000009924,37306.0,,,,,,,,,,,,,,
	10000000009927,33722.0,,,,,,,,,,,,,,
	10000000009956,32865.0,,,,,,,,,,,,,,
	10000000009969,36633.0,,,,,,,,,,,,,,
	10000000017796,37266.0,,,,,,,,,,,,,,
	10000000017802,,,,,,,,,,,,,,,
	10000000017818,,,,,,,,,,,,,,,
	10000000017831,73630.0,,,,,,,,,,,,,,
	10000000017847,31539.0,,,,,,,,,,,,,,
	10000000017873,,,,,,,,,,,,,,,
	10000000017873,,,,,,,,,,,,,,,
	10000000017889,,,,,,,,,,,,,,,
	10000000017924,,,,,,,,,,,,,,,
	10000000017927,,,,,,,,,,,,,,,
	10000000017940,,,,,,,,,,,,,,,
	10000000017953,,,,,,,,,,,,,,,
	10000000017956,20096.0,,,,,,,,,,,,,,
	10000000017969,,,,,,,,,,,,,,,
	10000000017982,38321.0,,,,,,,,,,,,,,
	10000000017995,37694.0,,,,,,,,,,,,,,
	10000000017998,,,,,,,,,,,,,,,
	10000000018004,34147.0,,,,,,,,,,,,,,
	10000000018062,,,,,,,,,,,,,,,
	10000000018075,15713.0,,,,,,,,,,,,,,
	10000000018091,41012.0,,,,,,,,,,,,,,
	10000000018158,30949.0,,,,,,,,,,,,,,
	10000000018171,20183.0,,,,,,,,,,,,,,
	10000000018184,38319.0,,,,,,,,,,,,,,
	10000000018187,16370.0,,,,,,,,,,,,,,
	10000000024828,17795.0,,,,,,,,,,,,,,
	10000000024883,27655.0,,,,,,,,,,,,,,
	10000000024905,27960.0,,,,,,,,,,,,,,
	10000000024908,40562.0,,,,,,,,,,,,,,
	10000000024921,26901.0,,,,,,,,,,,,,,
	10000000024934,38444.0,,,,,,,,,,,,,,
	10000000024950,,,,,,,,,,,,,,,
	10000000024963,27375.0,,,,,,,,,,,,,,
	10000000024966,28408.0,,,,,,,,,,,,,,
	10000000024979,112390.0,,,,,,,,,,,,,,
	10000000025001,27935.0,,,,,,,,,,,,,,
	10000000025014,45131.0,,,,,,,,,,,,,,
	10000000025017,28597.0,,,,,,,,,,,,,,
	10000000025030,114589.0,,,,,,,,,,,,,,
	10000000025046,40717.0,,,,,,,,,,,,,,
	10000000025059,,,,,,,,,,,,,,,
	10000000025072,,,,,,,,,,,,,,,
	10000000025085,115385.0,,,,,,,,,,,,,,
	10000000025088,35568.0,,,,,,,,,,,,,,
	10000000025110,28480.0,,,,,,,,,,,,,,
	10000000025123,,,,,,,,,,,,,,,
	10000000025126,42144.0,,,,,,,,,,,,,,
	10000000025126,42144.0,,,,,,,,,,,,,,
	10000000025152,35301.0,,,,,,,,,,,,,,
	10000000025165,,,,,,,,,,,,,,,
	10000000027257,28350.0,,,,,,,,,,,,,,
	10000000027270,,,,,,,,,,,,,,,
	10000000027283,,,,,,,,,,,,,,,
	10000000027299,,,,,,,,,,,,,,,
	10000000027305,,,,,,,,,,,,,,,
	10000000027308,33782.0,,,,,,,,,,,,,,
	10000000027321,36933.0,,,,,,,,,,,,,,
	10000000027334,,,,,,,,,,,,,,,
	10000000027337,39765.0,,,,,,,,,,,,,,
	10000000027363,44501.0,,,,,,,,,,,,,,
	10000000027366,80070.0,,,,,,,,,,,,,,
	10000000027392,,,,,,,,,,,,,,,
	10000000027401,,,,,,,,,,,,,,,
	10000000027430,,,,,,,,,,,,,,,
	10000000027446,,,,,,,,,,,,,,,
	10000000027516,45119.0,,,,,,,,,,,,,,
	10000000027542,37975.0,,,,,,,,,,,,,,
	10000000027555,37269.0,,,,,,,,,,,,,,
	10000000027558,104861.0,,,,,,,,,,,,,,
	10000000027571,37898.0,,,,,,,,,,,,,,
	10000000027584,37314.0,,,,,,,,,,,,,,
	10000000027587,,,,,,,,,,,,,,,
	10000000027600,18950.0,,,,,,,,,,,,,,
	10000000027609,,,,,,,,,,,,,,,
	10000000027622,,,,,,,,,,,,,,,
	10000000009312,,,,,,,,,,,,,,,
	10000000009325,,,,,,,,,,,,,,,
	10000000009328,34314.0,,,,,,,,,,,,,,
	10000000009341,31042.0,,,,,,,,,,,,,,
	10000000009354,36582.0,,,,,,,,,,,,,,
	10000000009357,34306.0,,,,,,,,,,,,,,
	10000000009370,18621.0,,,,,,,,,,,,,,
	10000000009383,,,,,,,,,,,,,,,
	10000000009386,34351.0,,,,,,,,,,,,,,
	10000000009399,54590.0,,,,,,,,,,,,,,
	10000000009405,,,,,,,,,,,,,,,
	10000000009408,38072.0,,,,,,,,,,,,,,
